AEDAT,AWSYS,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,FRATH,MANDT,MBLNR,MJAHR,SPE_BUDAT_UHR,TCODE2,USNAM,VGART,WEVER
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:41:51,0.00,204,5000000406,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:42:33,0.00,204,5000000407,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:43:07,0.00,204,5000000408,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:43:43,0.00,204,5000000409,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:44:23,0.00,204,5000000410,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:44:58,0.00,204,5000000411,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:45:34,0.00,204,5000000412,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:46:09,0.00,204,5000000413,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:46:43,0.00,204,5000000414,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:47:23,0.00,204,5000000415,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:48:03,0.00,204,5000000416,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:48:41,0.00,204,5000000417,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:49:21,0.00,204,5000000418,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:49:59,0.00,204,5000000419,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:52:34,0.00,204,5000000420,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:53:11,0.00,204,5000000421,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:53:48,0.00,204,5000000422,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:54:26,0.00,204,5000000423,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:55:03,0.00,204,5000000424,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:55:44,0.00,204,5000000425,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:56:24,0.00,204,5000000426,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:57:02,0.00,204,5000000427,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:57:40,0.00,204,5000000428,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:58:19,0.00,204,5000000429,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:58:57,0.00,204,5000000430,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,22:59:34,0.00,204,5000000431,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:00:15,0.00,204,5000000432,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:00:57,0.00,204,5000000433,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:01:35,0.00,204,5000000434,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:02:15,0.00,204,5000000435,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:02:52,0.00,204,5000000436,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:03:35,0.00,204,5000000437,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:04:15,0.00,204,5000000438,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:04:52,0.00,204,5000000439,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:05:26,0.00,204,5000000440,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:06:07,0.00,204,5000000441,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:06:48,0.00,204,5000000442,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:07:28,0.00,204,5000000443,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:08:08,0.00,204,5000000444,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:08:49,0.00,204,5000000445,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:09:28,0.00,204,5000000446,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:10:07,0.00,204,5000000447,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:10:46,0.00,204,5000000448,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:11:22,0.00,204,5000000449,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:12:02,0.00,204,5000000450,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WE,PR,06/01/2026,06/01/2026,06/01/2026,23:12:41,0.00,204,5000000451,2026,00:00:00,MB01,LEARN-802,WE,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,18:45:58,0.00,204,4900038032,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,19:28:17,0.00,204,4900038033,2026,00:00:00,MB11,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,19:29:20,0.00,204,4900038034,2026,00:00:00,MB11,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,19:30:19,0.00,204,4900038035,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,19:31:22,0.00,204,4900038036,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,19:32:27,0.00,204,4900038037,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,19:39:54,0.00,204,4900038038,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,19:40:56,0.00,204,4900038039,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,20:37:26,0.00,204,4900038040,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,21:16:30,0.00,204,4900038041,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,21:17:31,0.00,204,4900038042,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,21:18:32,0.00,204,4900038043,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,21:56:17,0.00,204,4900038044,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,21:57:19,0.00,204,4900038045,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,22:30:10,0.00,204,4900038046,2026,00:00:00,MB1C,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,22:50:44,0.00,204,4900038047,2026,00:00:00,MB11,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,22:51:25,0.00,204,4900038048,2026,00:00:00,MB11,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,22:52:03,0.00,204,4900038049,2026,00:00:00,MB11,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,23:13:28,0.00,204,4900038050,2026,00:00:00,MB11,LEARN-802,WA,1
00/00/0000,A04CLNT204,WA,PR,06/01/2026,06/01/2026,06/01/2026,23:14:07,0.00,204,4900038051,2026,00:00:00,MB11,LEARN-802,WA,1
