ABSGR,AEDAT,ANGDT,BEDAT,BNDDT,BSART,BSTYP,BUKRS,BWBDT,DPAMT,DPDAT,DPPCT,EBELN,EKGRP,EKORG,ERNAM,GWLDT,IHRAN,KALSM,KDATB,KDATE,KNUMV,KTWRT,LANDS,LASTCHANGEDATETIME,LIFNR,LPONR,MANDT,PINCR,PROCSTAT,RETPC,RLWRT,SPRAS,STAFO,STATU,STCEG_L,UPINC,WAERS,WKURS,ZBD1P,ZBD1T,ZBD2P,ZBD2T,ZBD3T,ZTERM
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000343,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000362,0.00,US,"20,260,601,175,226.4078930",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000344,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000363,0.00,US,"20,260,601,175,311.9807110",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000345,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000364,0.00,US,"20,260,601,175,413.9914590",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000346,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000365,0.00,US,"20,260,601,175,519.9054140",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000347,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000366,0.00,US,"20,260,601,175,626.1484210",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000348,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000367,0.00,US,"20,260,601,175,730.1287990",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000349,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000368,0.00,US,"20,260,601,175,838.6343750",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000350,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000369,0.00,US,"20,260,601,175,942.3375450",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000351,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000370,0.00,US,"20,260,601,180,047.2756310",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000352,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000371,0.00,US,"20,260,601,180,151.5919740",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000353,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000372,0.00,US,"20,260,601,180,257.1202490",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000354,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000373,0.00,US,"20,260,601,180,404.3478770",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000355,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000374,0.00,US,"20,260,601,180,508.6952530",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000356,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000375,0.00,US,"20,260,601,180,612.5469060",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000357,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000376,0.00,US,"20,260,601,180,718.0583960",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000358,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000377,0.00,US,"20,260,601,180,844.4498990",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000359,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000378,0.00,US,"20,260,601,180,926.1766370",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000360,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000379,0.00,US,"20,260,601,181,028.4347050",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000361,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000380,0.00,US,"20,260,601,181,129.1103310",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000362,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000381,0.00,US,"20,260,601,181,232.9738360",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000363,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000382,0.00,US,"20,260,601,181,334.2281650",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000364,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000383,0.00,US,"20,260,601,181,434.2403860",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000365,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000384,0.00,US,"20,260,601,181,536.9471160",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000366,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000385,0.00,US,"20,260,601,181,638.4024190",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000367,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000386,0.00,US,"20,260,601,181,740.7311460",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000368,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000387,0.00,US,"20,260,601,181,843.6189760",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000369,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000388,0.00,US,"20,260,601,181,947.5544250",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000370,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000389,0.00,US,"20,260,601,182,052.0038930",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000371,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000390,0.00,US,"20,260,601,182,159.2769320",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000372,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000391,0.00,US,"20,260,601,182,303.9965030",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000373,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000392,0.00,US,"20,260,601,182,410.4050990",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000374,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000393,0.00,US,"20,260,601,182,511.8524790",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000375,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000394,0.00,US,"20,260,601,182,614.6077870",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000376,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000395,0.00,US,"20,260,601,182,718.3089970",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000377,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000396,0.00,US,"20,260,601,182,822.2441360",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000378,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000397,0.00,US,"20,260,601,182,924.8788210",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000379,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000398,0.00,US,"20,260,601,183,026.5961150",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000380,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000399,0.00,US,"20,260,601,183,131.0681990",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000381,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000400,0.00,US,"20,260,601,183,237.5719960",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000382,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000401,0.00,US,"20,260,601,183,342.7052740",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000383,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000402,0.00,US,"20,260,601,183,444.8274580",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000384,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000403,0.00,US,"20,260,601,183,546.3082530",0000102800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000385,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000404,0.00,US,"20,260,601,183,647.1735640",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000386,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000405,0.00,US,"20,260,601,183,748.5259960",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000387,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000406,0.00,US,"20,260,601,183,848.7730950",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000388,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000407,0.00,US,"20,260,601,183,948.6451770",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000389,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000408,0.00,US,"20,260,601,184,053.2647710",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000390,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000409,0.00,US,"20,260,601,184,220.7563810",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000391,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000410,0.00,US,"20,260,601,184,304.2828170",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000392,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000411,0.00,US,"20,260,601,184,406.5790910",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000393,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000412,0.00,US,"20,260,601,184,511.6758550",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000394,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000413,0.00,US,"20,260,601,184,614.5262150",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000395,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000414,0.00,US,"20,260,601,184,740.7859290",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000396,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000415,0.00,US,"20,260,601,184,827.1526910",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000397,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000416,0.00,US,"20,260,601,184,932.1665220",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000398,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000417,0.00,US,"20,260,601,185,033.7730040",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000399,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000418,0.00,US,"20,260,601,185,139.7008560",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000400,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000419,0.00,US,"20,260,601,185,246.8998270",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000401,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000420,0.00,US,"20,260,601,185,355.3977440",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000402,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000421,0.00,US,"20,260,601,185,522.7264220",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000403,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000422,0.00,US,"20,260,601,185,605.8755900",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000404,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000423,0.00,US,"20,260,601,185,713.9860390",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000405,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000424,0.00,US,"20,260,601,185,820.8268130",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000406,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000425,0.00,US,"20,260,601,185,925.0499220",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000407,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000426,0.00,US,"20,260,601,190,032.7711800",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000408,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000427,0.00,US,"20,260,601,190,147.2396420",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000409,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000428,0.00,US,"20,260,601,190,251.6209300",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000410,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000429,0.00,US,"20,260,601,190,358.5169670",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/01/2026,00/00/0000,06/01/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000411,N00,US00,LEARN-801,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000430,0.00,US,"20,260,601,190,527.4827500",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
