ABSGR,AEDAT,ANGDT,BEDAT,BNDDT,BSART,BSTYP,BUKRS,BWBDT,DPAMT,DPDAT,DPPCT,EBELN,EKGRP,EKORG,ERNAM,GWLDT,IHRAN,KALSM,KDATB,KDATE,KNUMV,KTWRT,LANDS,LASTCHANGEDATETIME,LIFNR,LPONR,MANDT,PINCR,PROCSTAT,RETPC,RLWRT,SPRAS,STAFO,STATU,STCEG_L,UPINC,WAERS,WKURS,ZBD1P,ZBD1T,ZBD2P,ZBD2T,ZBD3T,ZTERM
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000342,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000361,0.00,US,"20,260,610,142,300.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000343,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000362,0.00,US,"20,260,610,143,200.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000344,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000363,0.00,US,"20,260,610,172,300.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000345,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000364,0.00,US,"20,260,610,160,345.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000346,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000365,0.00,US,"20,260,610,174,219.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000347,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000366,0.00,US,"20,260,610,162,310.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000348,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000367,0.00,US,"20,260,610,184,300.0000000",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000349,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000368,0.00,US,"20,260,610,205,927.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/10/2026,00/00/0000,06/10/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000350,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000369,0.00,US,"20,260,610,211,211.0000000",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000351,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000370,0.00,US,"20,260,611,140,900.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000352,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000371,0.00,US,"20,260,611,142,300.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000353,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000372,0.00,US,"20,260,611,143,600.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000354,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000373,0.00,US,"20,260,611,144,600.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000356,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000375,0.00,US,"20,260,611,172,222.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000357,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000376,0.00,US,"20,260,611,191,400.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000358,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000377,0.00,US,"20,260,611,192,800.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000359,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000378,0.00,US,"20,260,611,194,000.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000360,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000379,0.00,US,"20,260,611,213,447.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000361,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000380,0.00,US,"20,260,611,212,647.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/11/2026,00/00/0000,06/11/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000362,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000381,0.00,US,"20,260,611,232,538.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/12/2026,00/00/0000,06/12/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000363,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000382,0.00,US,"20,260,612,140,800.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/12/2026,00/00/0000,06/12/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000364,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000383,0.00,US,"20,260,612,142,100.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/15/2026,00/00/0000,06/15/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000365,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000384,0.00,US,"20,260,615,165,640.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/15/2026,00/00/0000,06/15/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000366,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000385,0.00,US,"20,260,615,170,940.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/15/2026,00/00/0000,06/15/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000367,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000386,0.00,US,"20,260,615,190,800.0000000",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/15/2026,00/00/0000,06/15/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000368,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000387,0.00,US,"20,260,615,192,100.0000000",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/15/2026,00/00/0000,06/15/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000369,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000388,0.00,US,"20,260,615,201,412.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/15/2026,00/00/0000,06/15/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000370,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000389,0.00,US,"20,260,615,214,432.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000371,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000390,0.00,US,"20,260,616,141,200.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000372,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000391,0.00,US,"20,260,616,142,000.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000373,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000392,0.00,US,"20,260,616,152,900.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000374,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000393,0.00,US,"20,260,616,160,400.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000375,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000394,0.00,US,"20,260,616,164,018.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000376,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000395,0.00,US,"20,260,616,163,218.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000377,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000396,0.00,US,"20,260,616,175,637.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000378,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000397,0.00,US,"20,260,616,205,943.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/16/2026,00/00/0000,06/16/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000379,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000398,0.00,US,"20,260,616,225,138.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000380,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000399,0.00,US,"20,260,617,141,300.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000381,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000400,0.00,US,"20,260,617,142,800.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000382,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000401,0.00,US,"20,260,617,143,700.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000383,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000402,0.00,US,"20,260,617,144,600.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000384,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000403,0.00,US,"20,260,617,160,900.0000000",0000102800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000385,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000404,0.00,US,"20,260,617,173,023.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000386,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000405,0.00,US,"20,260,617,164,936.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000387,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000406,0.00,US,"20,260,617,190,300.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000388,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000407,0.00,US,"20,260,617,191,200.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000389,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000408,0.00,US,"20,260,617,175,134.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000390,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000409,0.00,US,"20,260,617,192,443.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000391,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000410,0.00,US,"20,260,617,205,100.0000000",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000392,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000411,0.00,US,"20,260,617,224,303.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/18/2026,00/00/0000,06/18/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000393,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000412,0.00,US,"20,260,618,140,900.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/17/2026,00/00/0000,06/17/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000394,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000413,0.00,US,"20,260,617,221,905.0000000",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/18/2026,00/00/0000,06/18/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000395,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000414,0.00,US,"20,260,618,152,840.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/18/2026,00/00/0000,06/18/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000396,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000415,0.00,US,"20,260,618,174,545.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/18/2026,00/00/0000,06/18/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000397,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000416,0.00,US,"20,260,618,192,500.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/18/2026,00/00/0000,06/18/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000398,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000417,0.00,US,"20,260,618,194,723.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000399,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000418,0.00,US,"20,260,619,140,800.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000400,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000419,0.00,US,"20,260,619,141,600.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000401,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000420,0.00,US,"20,260,619,142,700.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000402,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000421,0.00,US,"20,260,619,144,200.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000403,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000422,0.00,US,"20,260,619,145,100.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000404,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000423,0.00,US,"20,260,619,163,100.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000405,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000424,0.00,US,"20,260,619,164,800.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000406,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000425,0.00,US,"20,260,619,175,254.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000407,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000426,0.00,US,"20,260,619,184,800.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000408,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000427,0.00,US,"20,260,619,170,052.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000409,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000428,0.00,US,"20,260,619,185,700.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000410,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000429,0.00,US,"20,260,619,213,123.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000411,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000430,0.00,US,"20,260,619,225,446.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
