AEDAT,AWKEY,AWTYP,BELNR,BLART,BLDAT,BUDAT,BUKRS,CPUDT,CPUTM,CTXKRS,DBBLG_GJAHR,FRATH,FULFILLDATE,GJAHR,GLVOR,HWAER,KUR2X,KURS2,KURS3,KURSF,KURST,KURSX,KZKRS,MANDT,MONAT,NUMPG,PPDAT,PPTME,REINDAT,STJAH,STODT,TCODE,TXKRS,UPDDT,USNAM,VATDATE,WAERS,WWERT,XMWST
00/00/0000,1500000231US002026,BKPFF,1500000231,KZ,06/28/2026,06/29/2026,US00,06/30/2026,22:26:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000232US002026,BKPFF,1500000232,KZ,06/28/2026,06/29/2026,US00,07/01/2026,21:23:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000233US002026,BKPFF,1500000233,KZ,06/26/2026,06/27/2026,US00,07/01/2026,14:32:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000234US002026,BKPFF,1500000234,KZ,06/28/2026,06/29/2026,US00,07/02/2026,14:09:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000235US002026,BKPFF,1500000235,KZ,06/27/2026,06/28/2026,US00,07/01/2026,14:39:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000236US002026,BKPFF,1500000236,KZ,06/28/2026,06/29/2026,US00,07/02/2026,14:16:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000237US002026,BKPFF,1500000237,KZ,06/27/2026,06/28/2026,US00,07/01/2026,14:48:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000238US002026,BKPFF,1500000238,KZ,06/28/2026,06/29/2026,US00,07/02/2026,14:22:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000239US002026,BKPFF,1500000239,KZ,06/27/2026,06/28/2026,US00,07/02/2026,14:31:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000240US002026,BKPFF,1500000240,KZ,06/30/2026,07/01/2026,US00,07/01/2026,17:27:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000241US002026,BKPFF,1500000241,KZ,06/28/2026,06/29/2026,US00,07/01/2026,19:39:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000242US002026,BKPFF,1500000242,KZ,06/28/2026,06/29/2026,US00,07/01/2026,21:05:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000243US002026,BKPFF,1500000243,KZ,06/30/2026,07/01/2026,US00,07/02/2026,14:40:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000244US002026,BKPFF,1500000244,KZ,06/30/2026,07/01/2026,US00,07/01/2026,21:19:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000245US002026,BKPFF,1500000245,KZ,06/28/2026,06/29/2026,US00,07/01/2026,21:54:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000246US002026,BKPFF,1500000246,KZ,06/28/2026,06/29/2026,US00,07/02/2026,14:10:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000247US002026,BKPFF,1500000247,KZ,06/28/2026,06/29/2026,US00,07/02/2026,14:29:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000248US002026,BKPFF,1500000248,KZ,06/28/2026,06/29/2026,US00,07/02/2026,14:36:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000249US002026,BKPFF,1500000249,KZ,06/30/2026,07/01/2026,US00,07/02/2026,14:42:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000250US002026,BKPFF,1500000250,KZ,06/22/2026,06/23/2026,US00,06/23/2026,15:53:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000251US002026,BKPFF,1500000251,KZ,06/22/2026,06/23/2026,US00,06/24/2026,14:07:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000252US002026,BKPFF,1500000252,KZ,06/22/2026,06/23/2026,US00,06/24/2026,14:29:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000253US002026,BKPFF,1500000253,KZ,07/02/2026,07/03/2026,US00,07/03/2026,14:32:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000254US002026,BKPFF,1500000254,KZ,06/30/2026,07/01/2026,US00,07/03/2026,14:42:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000255US002026,BKPFF,1500000255,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:07:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000256US002026,BKPFF,1500000256,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:15:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000257US002026,BKPFF,1500000257,KZ,07/02/2026,07/03/2026,US00,07/03/2026,21:11:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000258US002026,BKPFF,1500000258,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:07:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000259US002026,BKPFF,1500000259,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:16:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000260US002026,BKPFF,1500000260,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:25:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000261US002026,BKPFF,1500000261,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:24:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000262US002026,BKPFF,1500000262,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:31:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000263US002026,BKPFF,1500000263,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:32:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000264US002026,BKPFF,1500000264,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:40:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000265US002026,BKPFF,1500000265,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:38:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000266US002026,BKPFF,1500000266,KZ,07/02/2026,07/03/2026,US00,07/06/2026,14:48:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000267US002026,BKPFF,1500000267,KZ,06/25/2026,06/26/2026,US00,06/29/2026,14:51:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000268US002026,BKPFF,1500000268,KZ,07/05/2026,07/06/2026,US00,07/07/2026,15:51:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000269US002026,BKPFF,1500000269,KZ,07/05/2026,07/06/2026,US00,07/07/2026,15:49:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000270US002026,BKPFF,1500000270,KZ,07/05/2026,07/06/2026,US00,07/07/2026,19:23:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000271US002026,BKPFF,1500000271,KZ,07/05/2026,07/06/2026,US00,07/07/2026,19:30:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000272US002026,BKPFF,1500000272,KZ,07/05/2026,07/06/2026,US00,07/07/2026,19:33:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000273US002026,BKPFF,1500000273,KZ,07/05/2026,07/06/2026,US00,07/07/2026,19:48:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000274US002026,BKPFF,1500000274,KZ,07/04/2026,07/05/2026,US00,07/07/2026,22:27:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000275US002026,BKPFF,1500000275,KZ,07/05/2026,07/06/2026,US00,07/08/2026,14:08:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000276US002026,BKPFF,1500000276,KZ,06/28/2026,06/29/2026,US00,07/02/2026,14:19:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000277US002026,BKPFF,1500000277,KZ,07/05/2026,07/06/2026,US00,07/08/2026,14:19:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000278US002026,BKPFF,1500000278,KZ,07/05/2026,07/06/2026,US00,07/08/2026,14:10:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000279US002026,BKPFF,1500000279,KZ,07/04/2026,07/05/2026,US00,07/08/2026,14:38:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000280US002026,BKPFF,1500000280,KZ,07/05/2026,07/06/2026,US00,07/08/2026,14:15:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000281US002026,BKPFF,1500000281,KZ,07/04/2026,07/05/2026,US00,07/08/2026,14:21:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000282US002026,BKPFF,1500000282,KZ,07/05/2026,07/06/2026,US00,07/08/2026,14:26:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000283US002026,BKPFF,1500000283,KZ,07/05/2026,07/06/2026,US00,07/08/2026,14:32:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000284US002026,BKPFF,1500000284,KZ,07/05/2026,07/06/2026,US00,07/08/2026,14:39:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000285US002026,BKPFF,1500000285,KZ,07/04/2026,07/05/2026,US00,07/08/2026,15:07:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000286US002026,BKPFF,1500000286,KZ,07/04/2026,07/05/2026,US00,07/08/2026,19:18:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000287US002026,BKPFF,1500000287,KZ,07/05/2026,07/06/2026,US00,07/08/2026,20:44:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000288US002026,BKPFF,1500000288,KZ,07/04/2026,07/05/2026,US00,07/09/2026,14:38:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000289US002026,BKPFF,1500000289,KZ,07/04/2026,07/05/2026,US00,07/08/2026,21:34:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000290US002026,BKPFF,1500000290,KZ,07/04/2026,07/05/2026,US00,07/08/2026,22:09:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000291US002026,BKPFF,1500000291,KZ,07/04/2026,07/05/2026,US00,07/09/2026,14:47:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000292US002026,BKPFF,1500000292,KZ,07/04/2026,07/05/2026,US00,07/09/2026,14:54:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,chief_accountant_US,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000293US002026,BKPFF,1500000293,KZ,07/05/2026,07/06/2026,US00,07/09/2026,14:31:00,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,accounts_payable_clerk_mi00,00/00/0000,USD,06/01/2026,X
